date,year,date_x_axis,date_jp,category,heat_points
2019-01-27,2019,2000-01-27,2019年1月27日,over35,0.0
2019-01-28,2019,2000-01-28,2019年1月28日,over35,0.0
2019-01-29,2019,2000-01-29,2019年1月29日,over35,0.0
2019-01-30,2019,2000-01-30,2019年1月30日,over35,0.0
2019-01-31,2019,2000-01-31,2019年1月31日,over35,0.0
2019-02-01,2019,2000-02-01,2019年2月1日,over35,0.0
2019-02-02,2019,2000-02-02,2019年2月2日,over35,0.0
2019-02-03,2019,2000-02-03,2019年2月3日,over35,0.0
2019-02-04,2019,2000-02-04,2019年2月4日,over35,0.0
2019-02-05,2019,2000-02-05,2019年2月5日,over35,0.0
2019-02-06,2019,2000-02-06,2019年2月6日,over35,0.0
2019-02-07,2019,2000-02-07,2019年2月7日,over35,0.0
2019-02-08,2019,2000-02-08,2019年2月8日,over35,0.0
2019-02-09,2019,2000-02-09,2019年2月9日,over35,0.0
2019-02-10,2019,2000-02-10,2019年2月10日,over35,0.0
2019-02-11,2019,2000-02-11,2019年2月11日,over35,0.0
2019-02-12,2019,2000-02-12,2019年2月12日,over35,0.0
2019-02-13,2019,2000-02-13,2019年2月13日,over35,0.0
2019-02-14,2019,2000-02-14,2019年2月14日,over35,0.0
2019-02-15,2019,2000-02-15,2019年2月15日,over35,0.0
2019-02-16,2019,2000-02-16,2019年2月16日,over35,0.0
2019-02-17,2019,2000-02-17,2019年2月17日,over35,0.0
2019-02-18,2019,2000-02-18,2019年2月18日,over35,0.0
2019-02-19,2019,2000-02-19,2019年2月19日,over35,0.0
2019-02-20,2019,2000-02-20,2019年2月20日,over35,0.0
2019-02-21,2019,2000-02-21,2019年2月21日,over35,0.0
2019-02-22,2019,2000-02-22,2019年2月22日,over35,0.0
2019-02-23,2019,2000-02-23,2019年2月23日,over35,0.0
2019-02-24,2019,2000-02-24,2019年2月24日,over35,0.0
2019-02-25,2019,2000-02-25,2019年2月25日,over35,0.0
2019-02-26,2019,2000-02-26,2019年2月26日,over35,0.0
2019-02-27,2019,2000-02-27,2019年2月27日,over35,0.0
2019-02-28,2019,2000-02-28,2019年2月28日,over35,0.0
2019-03-01,2019,2000-03-01,2019年3月1日,over35,0.0
2019-03-02,2019,2000-03-02,2019年3月2日,over35,0.0
2019-03-03,2019,2000-03-03,2019年3月3日,over35,0.0
2019-03-04,2019,2000-03-04,2019年3月4日,over35,0.0
2019-03-05,2019,2000-03-05,2019年3月5日,over35,0.0
2019-03-06,2019,2000-03-06,2019年3月6日,over35,0.0
2019-03-07,2019,2000-03-07,2019年3月7日,over35,0.0
2019-03-08,2019,2000-03-08,2019年3月8日,over35,0.0
2019-03-09,2019,2000-03-09,2019年3月9日,over35,0.0
2019-03-10,2019,2000-03-10,2019年3月10日,over35,0.0
2019-03-11,2019,2000-03-11,2019年3月11日,over35,0.0
2019-03-12,2019,2000-03-12,2019年3月12日,over35,0.0
2019-03-13,2019,2000-03-13,2019年3月13日,over35,0.0
2019-03-14,2019,2000-03-14,2019年3月14日,over35,0.0
2019-03-15,2019,2000-03-15,2019年3月15日,over35,0.0
2019-03-16,2019,2000-03-16,2019年3月16日,over35,0.0
2019-03-17,2019,2000-03-17,2019年3月17日,over35,0.0
2019-03-18,2019,2000-03-18,2019年3月18日,over35,0.0
2019-03-19,2019,2000-03-19,2019年3月19日,over35,0.0
2019-03-20,2019,2000-03-20,2019年3月20日,over35,0.0
2019-03-21,2019,2000-03-21,2019年3月21日,over35,0.0
2019-03-22,2019,2000-03-22,2019年3月22日,over35,0.0
2019-03-23,2019,2000-03-23,2019年3月23日,over35,0.0
2019-03-24,2019,2000-03-24,2019年3月24日,over35,0.0
2019-03-25,2019,2000-03-25,2019年3月25日,over35,0.0
2019-03-26,2019,2000-03-26,2019年3月26日,over35,0.0
2019-03-27,2019,2000-03-27,2019年3月27日,over35,0.0
2019-03-28,2019,2000-03-28,2019年3月28日,over35,0.0
2019-03-29,2019,2000-03-29,2019年3月29日,over35,0.0
2019-03-30,2019,2000-03-30,2019年3月30日,over35,0.0
2019-03-31,2019,2000-03-31,2019年3月31日,over35,0.0
2019-04-01,2019,2000-04-01,2019年4月1日,over35,0.0
2019-04-02,2019,2000-04-02,2019年4月2日,over35,0.0
2019-04-03,2019,2000-04-03,2019年4月3日,over35,0.0
2019-04-04,2019,2000-04-04,2019年4月4日,over35,0.0
2019-04-05,2019,2000-04-05,2019年4月5日,over35,0.0
2019-04-06,2019,2000-04-06,2019年4月6日,over35,0.0
2019-04-07,2019,2000-04-07,2019年4月7日,over35,0.0
2019-04-08,2019,2000-04-08,2019年4月8日,over35,0.0
2019-04-09,2019,2000-04-09,2019年4月9日,over35,0.0
2019-04-10,2019,2000-04-10,2019年4月10日,over35,0.0
2019-04-11,2019,2000-04-11,2019年4月11日,over35,0.0
2019-04-12,2019,2000-04-12,2019年4月12日,over35,0.0
2019-04-13,2019,2000-04-13,2019年4月13日,over35,0.0
2019-04-14,2019,2000-04-14,2019年4月14日,over35,0.0
2019-04-15,2019,2000-04-15,2019年4月15日,over35,0.0
2019-04-16,2019,2000-04-16,2019年4月16日,over35,0.0
2019-04-17,2019,2000-04-17,2019年4月17日,over35,0.0
2019-04-18,2019,2000-04-18,2019年4月18日,over35,0.0
2019-04-19,2019,2000-04-19,2019年4月19日,over35,0.0
2019-04-20,2019,2000-04-20,2019年4月20日,over35,0.0
2019-04-21,2019,2000-04-21,2019年4月21日,over35,0.0
2019-04-22,2019,2000-04-22,2019年4月22日,over35,0.0
2019-04-23,2019,2000-04-23,2019年4月23日,over35,0.0
2019-04-24,2019,2000-04-24,2019年4月24日,over35,0.0
2019-04-25,2019,2000-04-25,2019年4月25日,over35,0.0
2019-04-26,2019,2000-04-26,2019年4月26日,over35,0.0
2019-04-27,2019,2000-04-27,2019年4月27日,over35,0.0
2019-04-28,2019,2000-04-28,2019年4月28日,over35,0.0
2019-04-29,2019,2000-04-29,2019年4月29日,over35,0.0
2019-04-30,2019,2000-04-30,2019年4月30日,over35,0.0
2019-05-01,2019,2000-05-01,2019年5月1日,over35,0.0
2019-05-02,2019,2000-05-02,2019年5月2日,over35,0.0
2019-05-03,2019,2000-05-03,2019年5月3日,over35,0.0
2019-05-04,2019,2000-05-04,2019年5月4日,over35,0.0
2019-05-05,2019,2000-05-05,2019年5月5日,over35,0.0
2019-05-06,2019,2000-05-06,2019年5月6日,over35,0.0
2019-05-07,2019,2000-05-07,2019年5月7日,over35,0.0
2019-05-08,2019,2000-05-08,2019年5月8日,over35,0.0
2019-05-09,2019,2000-05-09,2019年5月9日,over35,0.0
2019-05-10,2019,2000-05-10,2019年5月10日,over35,0.0
2019-05-11,2019,2000-05-11,2019年5月11日,over35,0.0
2019-05-12,2019,2000-05-12,2019年5月12日,over35,0.0
2019-05-13,2019,2000-05-13,2019年5月13日,over35,0.0
2019-05-14,2019,2000-05-14,2019年5月14日,over35,0.0
2019-05-15,2019,2000-05-15,2019年5月15日,over35,0.0
2019-05-16,2019,2000-05-16,2019年5月16日,over35,0.0
2019-05-17,2019,2000-05-17,2019年5月17日,over35,0.0
2019-05-18,2019,2000-05-18,2019年5月18日,over35,0.0
2019-05-19,2019,2000-05-19,2019年5月19日,over35,0.0
2019-05-20,2019,2000-05-20,2019年5月20日,over35,0.0
2019-05-21,2019,2000-05-21,2019年5月21日,over35,0.0
2019-05-22,2019,2000-05-22,2019年5月22日,over35,0.0
2019-05-23,2019,2000-05-23,2019年5月23日,over35,0.0
2019-05-24,2019,2000-05-24,2019年5月24日,over35,0.0
2019-05-25,2019,2000-05-25,2019年5月25日,over35,1.0
2019-05-26,2019,2000-05-26,2019年5月26日,over35,53.0
2019-05-27,2019,2000-05-27,2019年5月27日,over35,23.0
2019-05-28,2019,2000-05-28,2019年5月28日,over35,0.0
2019-05-29,2019,2000-05-29,2019年5月29日,over35,0.0
2019-05-30,2019,2000-05-30,2019年5月30日,over35,0.0
2019-05-31,2019,2000-05-31,2019年5月31日,over35,0.0
2019-06-01,2019,2000-06-01,2019年6月1日,over35,0.0
2019-06-02,2019,2000-06-02,2019年6月2日,over35,0.0
2019-06-03,2019,2000-06-03,2019年6月3日,over35,0.0
2019-06-04,2019,2000-06-04,2019年6月4日,over35,0.0
2019-06-05,2019,2000-06-05,2019年6月5日,over35,0.0
2019-06-06,2019,2000-06-06,2019年6月6日,over35,1.0
2019-06-07,2019,2000-06-07,2019年6月7日,over35,0.0
2019-06-08,2019,2000-06-08,2019年6月8日,over35,0.0
2019-06-09,2019,2000-06-09,2019年6月9日,over35,0.0
2019-06-10,2019,2000-06-10,2019年6月10日,over35,0.0
2019-06-11,2019,2000-06-11,2019年6月11日,over35,0.0
2019-06-12,2019,2000-06-12,2019年6月12日,over35,0.0
2019-06-13,2019,2000-06-13,2019年6月13日,over35,0.0
2019-06-14,2019,2000-06-14,2019年6月14日,over35,0.0
2019-06-15,2019,2000-06-15,2019年6月15日,over35,0.0
2019-06-16,2019,2000-06-16,2019年6月16日,over35,0.0
2019-06-17,2019,2000-06-17,2019年6月17日,over35,0.0
2019-06-18,2019,2000-06-18,2019年6月18日,over35,0.0
2019-06-19,2019,2000-06-19,2019年6月19日,over35,0.0
2019-06-20,2019,2000-06-20,2019年6月20日,over35,0.0
2019-06-21,2019,2000-06-21,2019年6月21日,over35,0.0
2019-06-22,2019,2000-06-22,2019年6月22日,over35,0.0
2019-06-23,2019,2000-06-23,2019年6月23日,over35,0.0
2019-06-24,2019,2000-06-24,2019年6月24日,over35,0.0
2019-06-25,2019,2000-06-25,2019年6月25日,over35,0.0
2019-06-26,2019,2000-06-26,2019年6月26日,over35,0.0
2019-06-27,2019,2000-06-27,2019年6月27日,over35,0.0
2019-06-28,2019,2000-06-28,2019年6月28日,over35,1.0
2019-06-29,2019,2000-06-29,2019年6月29日,over35,0.0
2019-06-30,2019,2000-06-30,2019年6月30日,over35,0.0
2019-07-01,2019,2000-07-01,2019年7月1日,over35,0.0
2019-07-02,2019,2000-07-02,2019年7月2日,over35,0.0
2019-07-03,2019,2000-07-03,2019年7月3日,over35,0.0
2019-07-04,2019,2000-07-04,2019年7月4日,over35,0.0
2019-07-05,2019,2000-07-05,2019年7月5日,over35,0.0
2019-07-06,2019,2000-07-06,2019年7月6日,over35,0.0
2019-07-07,2019,2000-07-07,2019年7月7日,over35,0.0
2019-07-08,2019,2000-07-08,2019年7月8日,over35,0.0
2019-07-09,2019,2000-07-09,2019年7月9日,over35,0.0
2019-07-10,2019,2000-07-10,2019年7月10日,over35,0.0
2019-07-11,2019,2000-07-11,2019年7月11日,over35,0.0
2019-07-12,2019,2000-07-12,2019年7月12日,over35,0.0
2019-07-13,2019,2000-07-13,2019年7月13日,over35,0.0
2019-07-14,2019,2000-07-14,2019年7月14日,over35,0.0
2019-07-15,2019,2000-07-15,2019年7月15日,over35,0.0
2019-07-16,2019,2000-07-16,2019年7月16日,over35,0.0
2019-07-17,2019,2000-07-17,2019年7月17日,over35,0.0
2019-07-18,2019,2000-07-18,2019年7月18日,over35,0.0
2019-07-19,2019,2000-07-19,2019年7月19日,over35,0.0
2019-07-20,2019,2000-07-20,2019年7月20日,over35,0.0
2019-07-21,2019,2000-07-21,2019年7月21日,over35,1.0
2019-07-22,2019,2000-07-22,2019年7月22日,over35,0.0
2019-07-23,2019,2000-07-23,2019年7月23日,over35,0.0
2019-07-24,2019,2000-07-24,2019年7月24日,over35,8.0
2019-07-25,2019,2000-07-25,2019年7月25日,over35,10.0
2019-07-26,2019,2000-07-26,2019年7月26日,over35,36.0
2019-07-27,2019,2000-07-27,2019年7月27日,over35,20.0
2019-07-28,2019,2000-07-28,2019年7月28日,over35,22.0
2019-07-29,2019,2000-07-29,2019年7月29日,over35,70.0
2019-07-30,2019,2000-07-30,2019年7月30日,over35,88.0
2019-07-31,2019,2000-07-31,2019年7月31日,over35,147.0
2019-08-01,2019,2000-08-01,2019年8月1日,over35,184.0
2019-08-02,2019,2000-08-02,2019年8月2日,over35,236.0
2019-08-03,2019,2000-08-03,2019年8月3日,over35,159.0
2019-08-04,2019,2000-08-04,2019年8月4日,over35,123.0
2019-08-05,2019,2000-08-05,2019年8月5日,over35,186.0
2019-08-06,2019,2000-08-06,2019年8月6日,over35,130.0
2019-08-07,2019,2000-08-07,2019年8月7日,over35,194.0
2019-08-08,2019,2000-08-08,2019年8月8日,over35,198.0
2019-08-09,2019,2000-08-09,2019年8月9日,over35,137.0
2019-08-10,2019,2000-08-10,2019年8月10日,over35,126.0
2019-08-11,2019,2000-08-11,2019年8月11日,over35,110.0
2019-08-12,2019,2000-08-12,2019年8月12日,over35,145.0
2019-08-13,2019,2000-08-13,2019年8月13日,over35,230.0
2019-08-14,2019,2000-08-14,2019年8月14日,over35,98.0
2019-08-15,2019,2000-08-15,2019年8月15日,over35,78.0
2019-08-16,2019,2000-08-16,2019年8月16日,over35,15.0
2019-08-17,2019,2000-08-17,2019年8月17日,over35,63.0
2019-08-18,2019,2000-08-18,2019年8月18日,over35,56.0
2019-08-19,2019,2000-08-19,2019年8月19日,over35,12.0
2019-08-20,2019,2000-08-20,2019年8月20日,over35,1.0
2019-08-21,2019,2000-08-21,2019年8月21日,over35,4.0
2019-08-22,2019,2000-08-22,2019年8月22日,over35,7.0
2019-08-23,2019,2000-08-23,2019年8月23日,over35,0.0
2019-08-24,2019,2000-08-24,2019年8月24日,over35,0.0
2019-08-25,2019,2000-08-25,2019年8月25日,over35,0.0
2019-08-26,2019,2000-08-26,2019年8月26日,over35,0.0
2019-08-27,2019,2000-08-27,2019年8月27日,over35,0.0
2019-08-28,2019,2000-08-28,2019年8月28日,over35,0.0
2019-08-29,2019,2000-08-29,2019年8月29日,over35,2.0
2019-08-30,2019,2000-08-30,2019年8月30日,over35,0.0
2019-08-31,2019,2000-08-31,2019年8月31日,over35,0.0
2019-09-01,2019,2000-09-01,2019年9月1日,over35,0.0
2019-09-02,2019,2000-09-02,2019年9月2日,over35,0.0
2019-09-03,2019,2000-09-03,2019年9月3日,over35,2.0
2019-09-04,2019,2000-09-04,2019年9月4日,over35,0.0
2019-09-05,2019,2000-09-05,2019年9月5日,over35,0.0
2019-09-06,2019,2000-09-06,2019年9月6日,over35,14.0
2019-09-07,2019,2000-09-07,2019年9月7日,over35,34.0
2019-09-08,2019,2000-09-08,2019年9月8日,over35,62.0
2019-09-09,2019,2000-09-09,2019年9月9日,over35,67.0
2019-09-10,2019,2000-09-10,2019年9月10日,over35,79.0
2019-09-11,2019,2000-09-11,2019年9月11日,over35,21.0
2019-09-12,2019,2000-09-12,2019年9月12日,over35,1.0
2019-09-13,2019,2000-09-13,2019年9月13日,over35,0.0
2019-09-14,2019,2000-09-14,2019年9月14日,over35,0.0
2019-09-15,2019,2000-09-15,2019年9月15日,over35,0.0
2019-09-16,2019,2000-09-16,2019年9月16日,over35,7.0
2019-09-17,2019,2000-09-17,2019年9月17日,over35,0.0
2019-09-18,2019,2000-09-18,2019年9月18日,over35,0.0
2019-09-19,2019,2000-09-19,2019年9月19日,over35,0.0
2019-09-20,2019,2000-09-20,2019年9月20日,over35,0.0
2019-09-21,2019,2000-09-21,2019年9月21日,over35,0.0
2019-09-22,2019,2000-09-22,2019年9月22日,over35,0.0
2019-09-23,2019,2000-09-23,2019年9月23日,over35,5.0
2019-09-24,2019,2000-09-24,2019年9月24日,over35,0.0
2019-09-25,2019,2000-09-25,2019年9月25日,over35,0.0
2019-09-26,2019,2000-09-26,2019年9月26日,over35,0.0
2019-09-27,2019,2000-09-27,2019年9月27日,over35,0.0
2019-09-28,2019,2000-09-28,2019年9月28日,over35,0.0
2019-09-29,2019,2000-09-29,2019年9月29日,over35,0.0
2019-09-30,2019,2000-09-30,2019年9月30日,over35,0.0
2019-10-01,2019,2000-10-01,2019年10月1日,over35,0.0
2019-10-02,2019,2000-10-02,2019年10月2日,over35,0.0
2019-10-03,2019,2000-10-03,2019年10月3日,over35,0.0
2019-10-04,2019,2000-10-04,2019年10月4日,over35,0.0
2019-10-05,2019,2000-10-05,2019年10月5日,over35,0.0
2019-10-06,2019,2000-10-06,2019年10月6日,over35,0.0
2019-10-07,2019,2000-10-07,2019年10月7日,over35,0.0
2019-10-08,2019,2000-10-08,2019年10月8日,over35,0.0
2019-10-09,2019,2000-10-09,2019年10月9日,over35,0.0
2019-10-10,2019,2000-10-10,2019年10月10日,over35,0.0
2019-10-11,2019,2000-10-11,2019年10月11日,over35,0.0
2019-10-12,2019,2000-10-12,2019年10月12日,over35,0.0
2019-10-13,2019,2000-10-13,2019年10月13日,over35,0.0
2019-10-14,2019,2000-10-14,2019年10月14日,over35,0.0
2019-10-15,2019,2000-10-15,2019年10月15日,over35,0.0
2019-10-16,2019,2000-10-16,2019年10月16日,over35,0.0
2019-10-17,2019,2000-10-17,2019年10月17日,over35,0.0
2019-10-18,2019,2000-10-18,2019年10月18日,over35,0.0
2019-10-19,2019,2000-10-19,2019年10月19日,over35,0.0
2019-10-20,2019,2000-10-20,2019年10月20日,over35,0.0
2019-10-21,2019,2000-10-21,2019年10月21日,over35,0.0
2019-10-22,2019,2000-10-22,2019年10月22日,over35,0.0
2019-10-23,2019,2000-10-23,2019年10月23日,over35,0.0
2019-10-24,2019,2000-10-24,2019年10月24日,over35,0.0
2019-10-25,2019,2000-10-25,2019年10月25日,over35,0.0
2019-10-26,2019,2000-10-26,2019年10月26日,over35,0.0
2019-10-27,2019,2000-10-27,2019年10月27日,over35,0.0
2019-10-28,2019,2000-10-28,2019年10月28日,over35,0.0
2019-10-29,2019,2000-10-29,2019年10月29日,over35,0.0
2019-10-30,2019,2000-10-30,2019年10月30日,over35,0.0
2019-10-31,2019,2000-10-31,2019年10月31日,over35,0.0
2019-11-01,2019,2000-11-01,2019年11月1日,over35,0.0
2019-11-02,2019,2000-11-02,2019年11月2日,over35,0.0
2019-11-03,2019,2000-11-03,2019年11月3日,over35,0.0
2019-11-04,2019,2000-11-04,2019年11月4日,over35,0.0
2019-11-05,2019,2000-11-05,2019年11月5日,over35,0.0
2019-11-06,2019,2000-11-06,2019年11月6日,over35,0.0
2019-11-07,2019,2000-11-07,2019年11月7日,over35,0.0
2019-11-08,2019,2000-11-08,2019年11月8日,over35,0.0
2019-11-09,2019,2000-11-09,2019年11月9日,over35,0.0
2019-11-10,2019,2000-11-10,2019年11月10日,over35,0.0
2019-11-11,2019,2000-11-11,2019年11月11日,over35,0.0
2019-11-12,2019,2000-11-12,2019年11月12日,over35,0.0
2019-11-13,2019,2000-11-13,2019年11月13日,over35,0.0
2019-11-14,2019,2000-11-14,2019年11月14日,over35,0.0
2019-11-15,2019,2000-11-15,2019年11月15日,over35,0.0
2019-11-16,2019,2000-11-16,2019年11月16日,over35,0.0
2019-11-17,2019,2000-11-17,2019年11月17日,over35,0.0
2019-11-18,2019,2000-11-18,2019年11月18日,over35,0.0
2019-11-19,2019,2000-11-19,2019年11月19日,over35,0.0
2019-11-20,2019,2000-11-20,2019年11月20日,over35,0.0
2019-11-21,2019,2000-11-21,2019年11月21日,over35,0.0
2019-11-22,2019,2000-11-22,2019年11月22日,over35,0.0
2019-11-23,2019,2000-11-23,2019年11月23日,over35,0.0
2019-11-24,2019,2000-11-24,2019年11月24日,over35,0.0
2019-11-25,2019,2000-11-25,2019年11月25日,over35,0.0
2019-11-26,2019,2000-11-26,2019年11月26日,over35,0.0
2019-11-27,2019,2000-11-27,2019年11月27日,over35,0.0
2019-11-28,2019,2000-11-28,2019年11月28日,over35,0.0
2019-11-29,2019,2000-11-29,2019年11月29日,over35,0.0
2019-11-30,2019,2000-11-30,2019年11月30日,over35,0.0
2019-12-01,2019,2000-12-01,2019年12月1日,over35,0.0
2019-12-02,2019,2000-12-02,2019年12月2日,over35,0.0
2019-12-03,2019,2000-12-03,2019年12月3日,over35,0.0
2019-12-04,2019,2000-12-04,2019年12月4日,over35,0.0
2019-12-05,2019,2000-12-05,2019年12月5日,over35,0.0
2019-12-06,2019,2000-12-06,2019年12月6日,over35,0.0
2019-12-07,2019,2000-12-07,2019年12月7日,over35,0.0
2019-12-08,2019,2000-12-08,2019年12月8日,over35,0.0
2019-12-09,2019,2000-12-09,2019年12月9日,over35,0.0
2019-12-10,2019,2000-12-10,2019年12月10日,over35,0.0
2019-12-11,2019,2000-12-11,2019年12月11日,over35,0.0
2019-12-12,2019,2000-12-12,2019年12月12日,over35,0.0
2019-12-13,2019,2000-12-13,2019年12月13日,over35,0.0
2019-12-14,2019,2000-12-14,2019年12月14日,over35,0.0
2019-12-15,2019,2000-12-15,2019年12月15日,over35,0.0
2019-12-16,2019,2000-12-16,2019年12月16日,over35,0.0
2019-12-17,2019,2000-12-17,2019年12月17日,over35,0.0
2019-12-18,2019,2000-12-18,2019年12月18日,over35,0.0
2019-12-19,2019,2000-12-19,2019年12月19日,over35,0.0
2019-12-20,2019,2000-12-20,2019年12月20日,over35,0.0
2019-12-21,2019,2000-12-21,2019年12月21日,over35,0.0
2019-12-22,2019,2000-12-22,2019年12月22日,over35,0.0
2019-12-23,2019,2000-12-23,2019年12月23日,over35,0.0
2019-12-24,2019,2000-12-24,2019年12月24日,over35,0.0
2019-12-25,2019,2000-12-25,2019年12月25日,over35,0.0
2019-12-26,2019,2000-12-26,2019年12月26日,over35,0.0
2019-12-27,2019,2000-12-27,2019年12月27日,over35,0.0
2019-12-28,2019,2000-12-28,2019年12月28日,over35,0.0
2019-12-29,2019,2000-12-29,2019年12月29日,over35,0.0
2019-12-30,2019,2000-12-30,2019年12月30日,over35,0.0
2019-12-31,2019,2000-12-31,2019年12月31日,over35,0.0
2020-01-01,2020,2000-01-01,2020年1月1日,over35,0.0
2020-01-02,2020,2000-01-02,2020年1月2日,over35,0.0
2020-01-03,2020,2000-01-03,2020年1月3日,over35,0.0
2020-01-04,2020,2000-01-04,2020年1月4日,over35,0.0
2020-01-05,2020,2000-01-05,2020年1月5日,over35,0.0
2020-01-06,2020,2000-01-06,2020年1月6日,over35,0.0
2020-01-07,2020,2000-01-07,2020年1月7日,over35,0.0
2020-01-08,2020,2000-01-08,2020年1月8日,over35,0.0
2020-01-09,2020,2000-01-09,2020年1月9日,over35,0.0
2020-01-10,2020,2000-01-10,2020年1月10日,over35,0.0
2020-01-11,2020,2000-01-11,2020年1月11日,over35,0.0
2020-01-12,2020,2000-01-12,2020年1月12日,over35,0.0
2020-01-13,2020,2000-01-13,2020年1月13日,over35,0.0
2020-01-14,2020,2000-01-14,2020年1月14日,over35,0.0
2020-01-15,2020,2000-01-15,2020年1月15日,over35,0.0
2020-01-16,2020,2000-01-16,2020年1月16日,over35,0.0
2020-01-17,2020,2000-01-17,2020年1月17日,over35,0.0
2020-01-18,2020,2000-01-18,2020年1月18日,over35,0.0
2020-01-19,2020,2000-01-19,2020年1月19日,over35,0.0
2020-01-20,2020,2000-01-20,2020年1月20日,over35,0.0
2020-01-21,2020,2000-01-21,2020年1月21日,over35,0.0
2020-01-22,2020,2000-01-22,2020年1月22日,over35,0.0
2020-01-23,2020,2000-01-23,2020年1月23日,over35,0.0
2020-01-24,2020,2000-01-24,2020年1月24日,over35,0.0
2020-01-25,2020,2000-01-25,2020年1月25日,over35,0.0
2020-01-26,2020,2000-01-26,2020年1月26日,over35,0.0
2020-01-27,2020,2000-01-27,2020年1月27日,over35,0.0
2020-01-28,2020,2000-01-28,2020年1月28日,over35,0.0
2020-01-29,2020,2000-01-29,2020年1月29日,over35,0.0
2020-01-30,2020,2000-01-30,2020年1月30日,over35,0.0
2020-01-31,2020,2000-01-31,2020年1月31日,over35,0.0
2020-02-01,2020,2000-02-01,2020年2月1日,over35,0.0
2020-02-02,2020,2000-02-02,2020年2月2日,over35,0.0
2020-02-03,2020,2000-02-03,2020年2月3日,over35,0.0
2020-02-04,2020,2000-02-04,2020年2月4日,over35,0.0
2020-02-05,2020,2000-02-05,2020年2月5日,over35,0.0
2020-02-06,2020,2000-02-06,2020年2月6日,over35,0.0
2020-02-07,2020,2000-02-07,2020年2月7日,over35,0.0
2020-02-08,2020,2000-02-08,2020年2月8日,over35,0.0
2020-02-09,2020,2000-02-09,2020年2月9日,over35,0.0
2020-02-10,2020,2000-02-10,2020年2月10日,over35,0.0
2020-02-11,2020,2000-02-11,2020年2月11日,over35,0.0
